date/time,latitude,longitude,speed,trip,distance,boat
7:04:39 AM,31.582943,-114.49566,12.3,0,170.2,GPS_20120105_134729
7:04:49 AM,31.581853,-114.495528,11.69,0,174.3,GPS_20120105_134729
7:04:59 AM,31.58082,-114.495433,11.43,0,176.1,GPS_20120105_134729
7:05:09 AM,31.579873,-114.495247,8.79,0,168.1,GPS_20120105_134729
7:05:19 AM,31.578983,-114.495142,10.6,0,175.8,GPS_20120105_134729
7:05:29 AM,31.577998,-114.495072,11.05,0,176.5,GPS_20120105_134729
7:05:39 AM,31.577025,-114.494982,10.94,0,177.4,GPS_20120105_134729
7:05:49 AM,31.576008,-114.494915,11.33,0,177.5,GPS_20120105_134729
7:05:59 AM,31.575,-114.494828,10.91,0,177.6,GPS_20120105_134729
7:06:09 AM,31.574028,-114.49475,10.85,0,174.1,GPS_20120105_134729
7:06:19 AM,31.573058,-114.494635,10.79,0,173.8,GPS_20120105_134729
7:06:29 AM,31.572105,-114.49451,10.71,0,175.2,GPS_20120105_134729
7:06:39 AM,31.571137,-114.494397,10.89,0,174.2,GPS_20120105_134729
7:06:49 AM,31.570148,-114.49429,11.33,0,175.6,GPS_20120105_134729
7:06:59 AM,31.569135,-114.494165,11.19,0,175.6,GPS_20120105_134729
7:07:09 AM,31.568125,-114.494078,11.35,0,176,GPS_20120105_134729
7:07:19 AM,31.567112,-114.493972,10.84,0,172.6,GPS_20120105_134729
7:07:29 AM,31.566162,-114.493803,10.89,0,170.4,GPS_20120105_134729
7:07:39 AM,31.565193,-114.493618,11.17,0,171.5,GPS_20120105_134729
7:07:49 AM,31.564187,-114.493445,11.11,0,173,GPS_20120105_134729
7:07:59 AM,31.563227,-114.493305,10.71,0,176.1,GPS_20120105_134729
7:08:09 AM,31.562283,-114.49319,10.58,0,175,GPS_20120105_134729
7:08:19 AM,31.561362,-114.493055,9.66,0,175.3,GPS_20120105_134729
7:08:29 AM,31.560468,-114.49297,10.03,0,174.4,GPS_20120105_134729
7:08:39 AM,31.559592,-114.492942,9.31,0,181.4,GPS_20120105_134729
7:08:49 AM,31.558718,-114.492948,10.26,0,180.1,GPS_20120105_134729
7:08:59 AM,31.55775,-114.492903,10.63,0,176,GPS_20120105_134729
7:09:09 AM,31.556768,-114.492767,10.97,0,173.3,GPS_20120105_134729
7:09:19 AM,31.555805,-114.492668,11.09,0,176,GPS_20120105_134729
7:09:29 AM,31.55485,-114.492532,10.35,0,167.5,GPS_20120105_134729
7:09:39 AM,31.5539,-114.492368,10.8,0,173.9,GPS_20120105_134729
7:09:49 AM,31.552945,-114.492172,11.53,0,168.6,GPS_20120105_134729
7:09:59 AM,31.55188,-114.491982,11.62,0,170.4,GPS_20120105_134729
7:10:09 AM,31.550837,-114.491767,11.7,0,171.3,GPS_20120105_134729
7:10:19 AM,31.549797,-114.491572,11.54,0,169.7,GPS_20120105_134729
7:10:29 AM,31.548798,-114.491358,10.93,0,167,GPS_20120105_134729
7:10:39 AM,31.547787,-114.491135,11.73,0,172.2,GPS_20120105_134729
7:10:49 AM,31.546757,-114.490968,11.44,0,168.4,GPS_20120105_134729
